,Unnamed: 0,City,Zip Code,Walk Score,Transit Score,Bike Score,Population,State,Walkability,Public Transportation,Bikeability
1619,7,Clovis,,37,0,45,37775,NM,Car Dependent,Minimal,Somewhat Bikeable
1620,8,Hobbs,,41,0,46,34122,NM,Car Dependent,Minimal,Somewhat Bikeable
1621,9,Alamogordo,,26,0,41,30403,NM,Car Dependent,Minimal,Somewhat Bikeable
1622,10,Carlsbad,,36,0,50,26138,NM,Car Dependent,Minimal,Bikeable
1623,11,Gallup,,28,0,33,21678,NM,Car Dependent,Minimal,Somewhat Bikeable
1624,0,New York,11368.0,88,84,70,8175133,NY,Very Walkable,Excellent Transit,Very Bikeable
1625,1,Buffalo,14213.0,68,49,65,261310,NY,Somewhat Walkable,Some Transit,Bikeable
1626,2,Rochester,14621.0,65,43,61,210565,NY,Somewhat Walkable,Some Transit,Bikeable
1627,3,Yonkers,10701.0,70,54,39,195976,NY,Very Walkable,Good Transit,Somewhat Bikeable
1628,4,Syracuse,13210.0,60,44,50,145170,NY,Somewhat Walkable,Some Transit,Bikeable
1629,5,Albany,12208.0,65,54,56,97856,NY,Somewhat Walkable,Good Transit,Bikeable
1630,6,New Rochelle,10801.0,65,44,48,77062,NY,Somewhat Walkable,Some Transit,Somewhat Bikeable
1631,7,Cheektowaga,14225.0,34,28,44,75178,NY,Car Dependent,Some Transit,Somewhat Bikeable
1632,8,Mount Vernon,10550.0,74,56,44,67292,NY,Very Walkable,Good Transit,Somewhat Bikeable
1633,9,Schenectady,12308.0,65,37,51,66135,NY,Somewhat Walkable,Some Transit,Bikeable
1634,10,Utica,13501.0,58,0,49,62235,NY,Somewhat Walkable,Minimal,Somewhat Bikeable
1635,11,Brentwood,11717.0,38,0,42,60664,NY,Car Dependent,Minimal,Somewhat Bikeable
1636,12,Tonawanda,14223.0,47,31,50,58144,NY,Car Dependent,Some Transit,Bikeable
1637,13,White Plains,10605.0,62,51,40,56853,NY,Somewhat Walkable,Good Transit,Somewhat Bikeable
1638,14,Hempstead,11550.0,74,53,55,53891,NY,Very Walkable,Good Transit,Bikeable
1639,15,Levittown,11756.0,50,21,46,51881,NY,Somewhat Walkable,Minimal,Somewhat Bikeable
1640,16,Irondequoit,14617.0,32,33,40,51692,NY,Car Dependent,Some Transit,Somewhat Bikeable
1641,17,Niagara Falls,14301.0,49,30,55,50193,NY,Car Dependent,Some Transit,Bikeable
1642,18,Troy,,56,39,44,50129,NY,Somewhat Walkable,Some Transit,Somewhat Bikeable
1643,19,Binghamton,,56,0,51,47376,NY,Somewhat Walkable,Minimal,Bikeable
1644,20,West Seneca,14224.0,25,0,37,44711,NY,Car Dependent,Minimal,Somewhat Bikeable
1645,21,West Babylon,11704.0,46,0,44,43213,NY,Car Dependent,Minimal,Somewhat Bikeable
1646,22,Freeport,11520.0,63,37,50,42860,NY,Somewhat Walkable,Some Transit,Bikeable
1647,23,Hicksville,11801.0,60,30,50,41547,NY,Somewhat Walkable,Some Transit,Bikeable
1648,24,Coram,11727.0,18,0,36,39113,NY,Car Dependent,Minimal,Somewhat Bikeable
1649,25,East Meadow,11554.0,52,25,46,38132,NY,Somewhat Walkable,Some Transit,Somewhat Bikeable
1650,26,Valley Stream,,66,51,51,37511,NY,Somewhat Walkable,Good Transit,Bikeable
1651,27,Brighton,,28,32,47,36609,NY,Car Dependent,Some Transit,Somewhat Bikeable
1652,28,Commack,11725.0,30,0,38,36124,NY,Car Dependent,Minimal,Somewhat Bikeable
1653,29,Central Islip,11722.0,37,0,42,34450,NY,Car Dependent,Minimal,Somewhat Bikeable
1654,30,Rome,,35,0,45,33725,NY,Car Dependent,Minimal,Somewhat Bikeable
1655,31,New City,10956.0,21,0,29,33559,NY,Car Dependent,Minimal,Somewhat Bikeable
1656,32,Long Beach,,70,29,53,33275,NY,Very Walkable,Some Transit,Bikeable
1657,33,Elmont,11003.0,62,40,49,33198,NY,Somewhat Walkable,Some Transit,Somewhat Bikeable
1658,34,Huntington Station,,51,0,50,33029,NY,Somewhat Walkable,Minimal,Bikeable
1659,35,Poughkeepsie,,63,30,54,32736,NY,Somewhat Walkable,Some Transit,Bikeable
1660,36,Oceanside,11572.0,55,32,48,32109,NY,Somewhat Walkable,Some Transit,Somewhat Bikeable
1661,37,Centereach,11720.0,22,0,36,31578,NY,Car Dependent,Minimal,Somewhat Bikeable
1662,38,North Tonawanda,,38,0,51,31568,NY,Car Dependent,Minimal,Bikeable
1663,39,Spring Valley,,53,20,41,31347,NY,Somewhat Walkable,Minimal,Somewhat Bikeable
1664,40,Jamestown,,53,0,43,31146,NY,Somewhat Walkable,Minimal,Somewhat Bikeable
1665,41,Ithaca,14853.0,71,0,57,30014,NY,Very Walkable,Minimal,Bikeable
1666,42,Franklin Square,11010.0,67,38,51,29320,NY,Somewhat Walkable,Some Transit,Bikeable
1667,43,Elmira,,50,0,55,29200,NY,Somewhat Walkable,Minimal,Bikeable
1668,44,Port Chester,,76,43,43,28967,NY,Very Walkable,Some Transit,Somewhat Bikeable
1669,45,Newburgh,,69,0,43,28866,NY,Somewhat Walkable,Minimal,Somewhat Bikeable
1670,46,West Islip,11795.0,33,0,39,28335,NY,Car Dependent,Minimal,Somewhat Bikeable
1671,47,Middletown,,57,0,38,28086,NY,Somewhat Walkable,Minimal,Somewhat Bikeable
1672,48,Shirley,11967.0,23,0,37,27854,NY,Car Dependent,Minimal,Somewhat Bikeable
1673,49,Deer Park,11729.0,45,0,43,27745,NY,Car Dependent,Minimal,Somewhat Bikeable
1674,50,Auburn,,52,28,44,27687,NY,Somewhat Walkable,Some Transit,Somewhat Bikeable
1675,51,Harrison,10528.0,37,32,31,27472,NY,Car Dependent,Some Transit,Somewhat Bikeable
1676,52,Lindenhurst,,53,0,46,27253,NY,Somewhat Walkable,Minimal,Somewhat Bikeable
1677,53,Holbrook,11741.0,32,0,40,27195,NY,Car Dependent,Minimal,Somewhat Bikeable
1678,54,Watertown,,50,0,46,27023,NY,Somewhat Walkable,Minimal,Somewhat Bikeable
1679,55,Glen Cove,11542.0,52,22,37,26964,NY,Somewhat Walkable,Minimal,Somewhat Bikeable
1680,56,Dix Hills,,12,0,25,26892,NY,Car Dependent,Minimal,Somewhat Bikeable
1681,57,Saratoga Springs,,42,24,42,26586,NY,Car Dependent,Minimal,Somewhat Bikeable
1682,58,Smithtown,,23,0,31,26470,NY,Car Dependent,Minimal,Somewhat Bikeable
1683,59,Bay Shore,,50,0,48,26337,NY,Somewhat Walkable,Minimal,Somewhat Bikeable
1684,60,Plainview,11803.0,48,15,46,26217,NY,Car Dependent,Minimal,Somewhat Bikeable
1685,61,Ossining,,61,36,35,25060,NY,Somewhat Walkable,Some Transit,Somewhat Bikeable
1686,62,Uniondale,11553.0,63,38,52,24759,NY,Somewhat Walkable,Some Transit,Bikeable
1687,63,Medford,,20,0,36,24142,NY,Car Dependent,Minimal,Somewhat Bikeable
1688,64,Baldwin,,63,36,51,24033,NY,Somewhat Walkable,Some Transit,Bikeable
1689,65,Rockville Centre,11570.0,62,40,55,24023,NY,Somewhat Walkable,Some Transit,Bikeable
1690,66,Kingston,,57,0,53,23893,NY,Somewhat Walkable,Minimal,Bikeable
1691,67,Peekskill,10566.0,61,33,30,23583,NY,Somewhat Walkable,Some Transit,Somewhat Bikeable
1692,68,Copiague,11726.0,56,0,48,22993,NY,Somewhat Walkable,Minimal,Somewhat Bikeable
1693,69,East Patchogue,,24,0,38,22469,NY,Car Dependent,Minimal,Somewhat Bikeable
1694,70,Garden City,,54,46,48,22371,NY,Somewhat Walkable,Some Transit,Somewhat Bikeable
1695,71,Merrick,,55,25,47,22097,NY,Somewhat Walkable,Some Transit,Somewhat Bikeable
1696,72,Massapequa,,48,23,47,21685,NY,Car Dependent,Minimal,Somewhat Bikeable
1697,73,Lockport,,44,0,52,21165,NY,Car Dependent,Minimal,Bikeable
1698,74,Hauppauge,11788.0,26,0,36,20882,NY,Car Dependent,Minimal,Somewhat Bikeable
1699,75,Rotterdam,,39,0,45,20652,NY,Car Dependent,Minimal,Somewhat Bikeable
1700,76,East Northport,,39,0,39,20217,NY,Car Dependent,Minimal,Somewhat Bikeable
1701,77,Kiryas Joel,,41,0,29,20175,NY,Car Dependent,Minimal,Somewhat Bikeable
1702,78,Lake Ronkonkoma,,41,0,42,20155,NY,Car Dependent,Minimal,Somewhat Bikeable
1703,79,Plattsburgh,12903.0,57,0,57,19989,NY,Somewhat Walkable,Minimal,Bikeable
1704,80,North Bellmore,,53,18,46,19941,NY,Somewhat Walkable,Minimal,Somewhat Bikeable
1705,81,Selden,,35,0,40,19851,NY,Car Dependent,Minimal,Somewhat Bikeable
1706,82,Holtsville,11742.0,22,0,36,19714,NY,Car Dependent,Minimal,Somewhat Bikeable
1707,83,Eastchester,10709.0,61,41,44,19554,NY,Somewhat Walkable,Some Transit,Somewhat Bikeable
1708,84,Lynbrook,11563.0,72,51,57,19427,NY,Very Walkable,Good Transit,Bikeable
1709,85,Cortland,,54,0,48,19204,NY,Somewhat Walkable,Minimal,Somewhat Bikeable
1710,86,Ronkonkoma,,27,0,35,19082,NY,Car Dependent,Minimal,Somewhat Bikeable
1711,87,East Massapequa,,47,24,47,19069,NY,Car Dependent,Minimal,Somewhat Bikeable
1712,88,Melville,11747.0,20,0,31,18985,NY,Car Dependent,Minimal,Somewhat Bikeable
1713,89,North Bay Shore,,39,0,48,18944,NY,Car Dependent,Minimal,Somewhat Bikeable
1714,90,Mamaroneck,,64,41,50,18929,NY,Somewhat Walkable,Some Transit,Bikeable
1715,91,Wantagh,,49,28,47,18871,NY,Car Dependent,Some Transit,Somewhat Bikeable
1716,92,West Hempstead,,65,42,53,18862,NY,Somewhat Walkable,Some Transit,Bikeable
1717,93,Syosset,,44,0,42,18829,NY,Car Dependent,Minimal,Somewhat Bikeable
1718,94,Mineola,11501.0,77,52,51,18799,NY,Very Walkable,Good Transit,Bikeable
1719,95,Islip,11751.0,41,0,44,18689,NY,Car Dependent,Minimal,Somewhat Bikeable
1720,96,Amsterdam,,34,0,29,18620,NY,Car Dependent,Minimal,Somewhat Bikeable
1721,97,Monsey,,40,0,35,18412,NY,Car Dependent,Minimal,Somewhat Bikeable
1722,98,Oswego,,58,0,44,18142,NY,Somewhat Walkable,Minimal,Somewhat Bikeable
1723,99,Lackawanna,14218.0,42,27,49,18141,NY,Car Dependent,Some Transit,Somewhat Bikeable
1724,100,Huntington,,36,0,30,18046,NY,Car Dependent,Minimal,Somewhat Bikeable
1725,101,North Massapequa,,44,13,47,17886,NY,Car Dependent,Minimal,Somewhat Bikeable
1726,102,Nanuet,,36,0,33,17882,NY,Car Dependent,Minimal,Somewhat Bikeable
1727,103,North Amityville,,42,0,44,17862,NY,Car Dependent,Minimal,Somewhat Bikeable
1728,104,North Babylon,11703.0,43,0,43,17509,NY,Car Dependent,Minimal,Somewhat Bikeable
1729,105,Kings Park,11754.0,25,0,33,17282,NY,Car Dependent,Minimal,Somewhat Bikeable
1730,106,Scarsdale,,40,37,38,17166,NY,Car Dependent,Some Transit,Somewhat Bikeable
1731,107,Woodmere,,46,0,45,17121,NY,Car Dependent,Minimal,Somewhat Bikeable
1732,108,Massapequa Park,,43,28,50,17008,NY,Car Dependent,Some Transit,Bikeable
1733,109,Sayville,,35,0,39,16853,NY,Car Dependent,Minimal,Somewhat Bikeable
1734,110,North Valley Stream,,62,38,49,16628,NY,Somewhat Walkable,Some Transit,Somewhat Bikeable
1735,0,Charlotte,28269.0,26,29,34,731424,NC,Car Dependent,Some Transit,Somewhat Bikeable
1736,1,Raleigh,27612.0,31,30,41,403892,NC,Car Dependent,Some Transit,Somewhat Bikeable
1737,2,Greensboro,27401.0,29,0,35,269666,NC,Car Dependent,Minimal,Somewhat Bikeable
1738,3,Winston,27106.0,23,0,29,229617,NC,Car Dependent,Minimal,Somewhat Bikeable
1738,3,Salem,27106.0,23,0,29,229617,NC,Car Dependent,Minimal,Somewhat Bikeable
1739,4,Durham,27701.0,29,29,41,228330,NC,Car Dependent,Some Transit,Somewhat Bikeable
1740,5,Fayetteville,28314.0,21,0,33,200564,NC,Car Dependent,Minimal,Somewhat Bikeable
1741,6,Cary,27511.0,27,18,40,135234,NC,Car Dependent,Minimal,Somewhat Bikeable
1742,7,Wilmington,28403.0,35,20,52,106476,NC,Car Dependent,Minimal,Bikeable
1743,8,High Point,27260.0,24,0,31,104371,NC,Car Dependent,Minimal,Somewhat Bikeable
1744,9,Greenville,,33,0,45,84554,NC,Car Dependent,Minimal,Somewhat Bikeable
1745,10,Asheville,28801.0,36,26,33,83393,NC,Car Dependent,Some Transit,Somewhat Bikeable
1746,11,Concord,,18,11,24,79066,NC,Car Dependent,Minimal,Somewhat Bikeable
1747,12,Gastonia,,24,0,27,71741,NC,Car Dependent,Minimal,Somewhat Bikeable
1748,13,Jacksonville,28543.0,25,0,43,70145,NC,Car Dependent,Minimal,Somewhat Bikeable
1749,14,Rocky Mount,,24,16,39,57477,NC,Car Dependent,Minimal,Somewhat Bikeable
1750,15,Chapel Hill,,36,42,50,57233,NC,Car Dependent,Some Transit,Bikeable
1751,16,Burlington,,33,0,39,49963,NC,Car Dependent,Minimal,Somewhat Bikeable
1752,17,Wilson,,32,0,42,49167,NC,Car Dependent,Minimal,Somewhat Bikeable
1753,18,Huntersville,,16,0,28,46773,NC,Car Dependent,Minimal,Somewhat Bikeable
1754,19,Kannapolis,,22,20,26,42625,NC,Car Dependent,Minimal,Somewhat Bikeable
1755,20,Hickory,,27,0,26,40010,NC,Car Dependent,Minimal,Somewhat Bikeable
1756,21,Apex,,25,0,28,37476,NC,Car Dependent,Minimal,Somewhat Bikeable
1757,22,Goldsboro,,27,0,41,36437,NC,Car Dependent,Minimal,Somewhat Bikeable
1758,23,Salisbury,,27,0,34,33662,NC,Car Dependent,Minimal,Somewhat Bikeable
1759,24,Indian Trail,,10,0,28,33518,NC,Car Dependent,Minimal,Somewhat Bikeable
1760,25,Monroe,,25,0,33,32797,NC,Car Dependent,Minimal,Somewhat Bikeable
1761,26,Mooresville,,20,0,26,32711,NC,Car Dependent,Minimal,Somewhat Bikeable
1762,27,Wake Forest,,20,0,26,30117,NC,Car Dependent,Minimal,Somewhat Bikeable
1763,28,New Bern,,27,0,45,29524,NC,Car Dependent,Minimal,Somewhat Bikeable
1764,29,Sanford,,21,0,32,28094,NC,Car Dependent,Minimal,Somewhat Bikeable
1765,30,Matthews,,15,0,28,27198,NC,Car Dependent,Minimal,Somewhat Bikeable
1766,31,Thomasville,,24,0,29,26757,NC,Car Dependent,Minimal,Somewhat Bikeable
1767,32,Garner,,22,0,27,25745,NC,Car Dependent,Minimal,Somewhat Bikeable
1768,33,Asheboro,,26,0,26,25012,NC,Car Dependent,Minimal,Somewhat Bikeable
1769,34,Cornelius,,27,0,34,24866,NC,Car Dependent,Minimal,Somewhat Bikeable
1770,35,Holly Springs,,19,0,24,24661,NC,Car Dependent,Minimal,Somewhat Bikeable
1771,36,Statesville,,30,0,31,24532,NC,Car Dependent,Minimal,Somewhat Bikeable
1772,37,Kernersville,,20,0,26,23123,NC,Car Dependent,Minimal,Somewhat Bikeable
1773,38,Mint Hill,,10,0,24,22722,NC,Car Dependent,Minimal,Somewhat Bikeable
1774,39,Kinston,,32,0,43,21677,NC,Car Dependent,Minimal,Somewhat Bikeable
1775,40,Lumberton,,29,0,43,21542,NC,Car Dependent,Minimal,Somewhat Bikeable
1776,41,Havelock,,26,0,42,20735,NC,Car Dependent,Minimal,Somewhat Bikeable
1777,42,Shelby,,28,0,31,20323,NC,Car Dependent,Minimal,Somewhat Bikeable
1778,43,Carrboro,27510.0,28,0,59,19582,NC,Car Dependent,Minimal,Bikeable
1779,44,Lexington,,32,0,32,18931,NC,Car Dependent,Minimal,Somewhat Bikeable
1780,45,Elizabeth City,,38,0,50,18683,NC,Car Dependent,Minimal,Bikeable
1781,46,Clemmons,,12,0,23,18627,NC,Car Dependent,Minimal,Somewhat Bikeable
1782,47,Morrisville,,26,0,42,18576,NC,Car Dependent,Minimal,Somewhat Bikeable
1783,48,Lenoir,,21,0,25,18228,NC,Car Dependent,Minimal,Somewhat Bikeable
1784,49,Fuquay,,20,0,30,17937,NC,Car Dependent,Minimal,Somewhat Bikeable
1784,49,Varina,,20,0,30,17937,NC,Car Dependent,Minimal,Somewhat Bikeable
1785,50,Boone,,49,0,26,17122,NC,Car Dependent,Minimal,Somewhat Bikeable
1786,51,Morganton,,25,0,24,16918,NC,Car Dependent,Minimal,Somewhat Bikeable
1787,0,Fargo,58103.0,44,25,50,105549,ND,Car Dependent,Some Transit,Bikeable
1788,1,Bismarck,,36,0,40,61272,ND,Car Dependent,Minimal,Somewhat Bikeable
1789,2,Grand Forks,,48,0,61,52838,ND,Car Dependent,Minimal,Bikeable
1790,3,Minot,,39,0,38,40888,ND,Car Dependent,Minimal,Somewhat Bikeable
1791,4,West Fargo,,28,0,39,25830,ND,Car Dependent,Minimal,Somewhat Bikeable
1792,5,Mandan,,27,0,32,18331,ND,Car Dependent,Minimal,Somewhat Bikeable
1793,6,Dickinson,,34,0,39,17787,ND,Car Dependent,Minimal,Somewhat Bikeable
1794,0,Columbus,43229.0,40,33,50,787033,OH,Car Dependent,Some Transit,Bikeable
1795,1,Cleveland,44102.0,60,45,55,396815,OH,Somewhat Walkable,Some Transit,Bikeable
1796,2,Cincinnati,45205.0,50,44,43,296943,OH,Somewhat Walkable,Some Transit,Somewhat Bikeable
1797,3,Toledo,43613.0,45,0,50,287208,OH,Car Dependent,Minimal,Bikeable
1798,4,Akron,44310.0,46,32,46,199110,OH,Car Dependent,Some Transit,Somewhat Bikeable
1799,5,Dayton,45406.0,48,0,49,141527,OH,Car Dependent,Minimal,Somewhat Bikeable
1800,6,Parma,44134.0,40,34,41,81601,OH,Car Dependent,Some Transit,Somewhat Bikeable
1801,7,Canton,44703.0,48,0,46,73007,OH,Car Dependent,Minimal,Somewhat Bikeable
1802,8,Youngstown,44509.0,37,0,39,66982,OH,Car Dependent,Minimal,Somewhat Bikeable
1803,9,Lorain,44052.0,37,0,42,64097,OH,Car Dependent,Minimal,Somewhat Bikeable
1804,10,Hamilton,45015.0,39,13,41,62477,OH,Car Dependent,Minimal,Somewhat Bikeable
1805,11,Springfield,,40,0,49,60608,OH,Car Dependent,Minimal,Somewhat Bikeable
1806,12,Kettering,,39,0,46,56163,OH,Car Dependent,Minimal,Somewhat Bikeable
1807,13,Elyria,,29,0,41,54533,OH,Car Dependent,Minimal,Somewhat Bikeable
1808,14,Lakewood,44107.0,69,38,63,52131,OH,Somewhat Walkable,Some Transit,Bikeable
1809,15,Cuyahoga Falls,44221.0,45,0,41,49652,OH,Car Dependent,Minimal,Somewhat Bikeable
1810,16,Euclid,44123.0,40,38,42,48920,OH,Car Dependent,Some Transit,Somewhat Bikeable
1811,17,Middletown,,33,16,41,48694,OH,Car Dependent,Minimal,Somewhat Bikeable
1812,18,Mansfield,44902.0,32,0,36,47821,OH,Car Dependent,Minimal,Somewhat Bikeable
1813,19,Newark,,31,0,44,47573,OH,Car Dependent,Minimal,Somewhat Bikeable
1814,20,Mentor,,19,0,35,47159,OH,Car Dependent,Minimal,Somewhat Bikeable
1815,21,Cleveland Heights,,54,38,53,46121,OH,Somewhat Walkable,Some Transit,Bikeable
1816,22,Beavercreek,45430.0,17,0,34,45193,OH,Car Dependent,Minimal,Somewhat Bikeable
1817,23,Strongsville,44136.0,19,21,34,44750,OH,Car Dependent,Minimal,Somewhat Bikeable
1818,24,Fairfield,45014.0,24,6,32,42510,OH,Car Dependent,Minimal,Somewhat Bikeable
1819,25,Dublin,,17,0,46,41751,OH,Car Dependent,Minimal,Somewhat Bikeable
1820,26,Warren,,35,0,45,41557,OH,Car Dependent,Minimal,Somewhat Bikeable
1821,27,Findlay,,36,0,44,41202,OH,Car Dependent,Minimal,Somewhat Bikeable
